source_id,ra,dec
598968648677428352,132.01867667532636,11.800131843283548
598968957915068928,131.9650059584992,11.783337784637473
598970366666045952,132.18732259442442,11.763847518312145
598970645837645440,132.25486447268398,11.788175675005018
598970847700683648,132.19730137495662,11.798996737623847
598970886355816320,132.21341716153984,11.808232156499807
598971706694150144,132.1794229564406,11.824371047526528
598974799070364928,132.11110013240977,11.86200472499462
598975005228795008,132.13799612936353,11.863266823393916
598975039588778240,132.15571969606154,11.86290189953325
598975177027731584,132.11870860766422,11.862182431534647
598977341691260160,132.25685241175213,11.963155203911128
598977513489950592,132.23132983275866,11.949066640983316
598977547849690496,132.2479431552203,11.967135045829604
601861880382561792,131.14331291681282,11.609882061166344
601942385249536256,131.4472398627753,11.657233852758514
601943239947225472,131.67185811033968,11.606319312431658
601944721711734912,131.6708662630402,11.657055697420347
601944889216794880,131.6720384223939,11.679644649531577
601948496987262592,131.61966984373922,11.743203481853318
601972342645746432,131.99840111755722,11.86980804128861
601973751395060608,131.91515046872536,11.93647882310833
601978664837644672,132.0220220856355,11.932671694508517
601980490200259584,132.0926987385749,11.972608687074892
601981619775203200,132.0466260178438,12.014855475354246
601985025684817408,132.02004020268828,12.058342385423543
601985815959685120,132.06833055911065,12.116486741740426
601990935559787136,131.7360266181353,12.045424741497387
601991343580918528,131.7315527077411,12.085932536968288
601993027208368640,131.51958527770566,12.054356580626134
602049342819274240,131.7138429056704,12.2490034262222
604612549237529600,133.69201553103994,11.018895035216703
604621478474630016,133.689589973702,11.057607382369362
604629248070309248,133.45876229017983,11.097317874138085
604641063525398016,133.49181057019578,11.310973099055444
604642300475282816,133.64442511170444,11.369696586913623
604642717087722112,133.52212758676393,11.350849406971415
604643159468688384,133.569412029335,11.363041089648933
604643198124051456,133.57881034167602,11.372932496633998
604647802329113600,134.02894979305182,11.325576745190775
604659278481551872,134.13720396061268,11.471482651749868
604662297843008512,133.76364702546303,11.343456614274803
604664909183072000,133.86440236274726,11.434907055646143
604667245645354752,133.71696930956,11.456240121414284
604680134842856704,133.2033879571266,11.198337484463524
604680989541356672,133.36937370512393,11.225587702738395
604681264419266304,133.34444738687392,11.237996825320142
604681264419267456,133.33544943403248,11.24216124241362
604682192132205824,133.27042623460437,11.250355481643613
604682501369762048,133.34051923140788,11.28739417204468
604682643103730432,133.3641470457396,11.302061296714419
604684326730942592,133.12692088532611,11.258976562554766
604684532889373952,133.10942452354703,11.276102502624532
604685048285445248,133.1278178936602,11.306190463161617
604686457034703104,133.22120722366358,11.327700002205626
604687006790507904,133.27230123570334,11.365927187325699
604687006790508672,133.26522714523873,11.372445596269898
604687006790509568,133.2667284498084,11.362529814180135
604687384747632000,133.24037936559128,11.40309920974464
604688514324086016,133.37605779957306,11.316008945275302
604689308892956416,133.44463634843422,11.391858039446946
604691812858980608,133.34035205192674,11.349015964468922
604692293895329536,133.31744221859273,11.393440735018757
604692813586273280,133.38675571431972,11.435892807369603
604693122823931648,133.30062282286664,11.416171977604787
604693702644621312,133.34851481434762,11.467201555945804
604694359776064128,133.37777871123234,11.455571999290127
604694561637360640,133.4642572545085,11.469580204328711
604694806451207168,133.47608476859014,11.503396528006164
604695012608940672,133.46962655070274,11.50658603819035
604695454991282176,133.33969313568497,11.487712194532655
604695734164025216,133.4134215236075,11.51018260721571
604696043401669888,133.4014566330907,11.535636209369729
604696795021032320,133.1159835265869,11.316306967188114
604697280352300416,133.11126411732636,11.37498140376456
604697516575690368,133.04016630669443,11.339588375157035
604698306849407232,133.07879100148645,11.39710505911026
604698345504195456,133.05663544652268,11.393363626734008
604698860900256256,133.1607183748834,11.397764850462707
604699445015802624,133.18597873758358,11.43037089031248
604700059201037952,133.15338938988546,11.417252339012265
604701025563850368,132.97569715193106,11.391629582769063
604701128643010816,132.98140766692794,11.402848515506244
604701163002747136,133.02076396933913,11.383099281237333
604701747118303104,132.94362958391346,11.388466965409691
604701953276603520,132.95206704232163,11.427106639464892
604702434312939648,133.0142175458908,11.460068954340008
604702636176594816,132.95223055140244,11.460331130820444
604703052788343296,133.08341951956004,11.460060090955055
604703465105196416,133.1172007518235,11.484407098649921
604703499464932736,133.12810028981824,11.484900657708572
604703941846497280,133.0376870330997,11.467104244354237
604704560321786368,133.06136403339744,11.518703625496727
604704633336193152,133.0958555514369,11.531271266565351
604704697760911616,133.08549104833875,11.534091000204374
604704770775147520,133.04566489986095,11.530330529683916
604705011293412992,133.2354116301615,11.422863547790428
604705969071060224,133.2882832365893,11.496652416216444
604706862424426496,133.25536037226712,11.522135696792441
604707760072455808,133.37904141529592,11.54071333859559
604707858856127104,133.37117336652705,11.550791803560033
604708069309531264,133.36168086526513,11.563020857645004
604708202453409408,133.38356927708213,11.579647225142951
604708825224352640,133.28861069266978,11.598781582963008
604708992727391488,133.35687207555054,11.599128171222528
604709267605418240,133.3300231755804,11.618627791940346
604709546778878208,133.1714328582889,11.522356790616904
604709679922972288,133.12860020701825,11.522402714904068
604711299125433472,133.18111911745754,11.610505580026693
604711500989123584,133.1614001755476,11.62755525222722
604711505283863808,133.16345341370965,11.628877073776273
604711539643602816,133.1497921246917,11.623532507119325
604712089399413632,133.2369274202692,11.620732696298306
604712188183890304,133.30193520635382,11.621063437548958
604712531781276928,133.26925829793066,11.654981745765992
604712600500056320,133.294786276516,11.66318582245625
604712776594182656,133.18199934003752,11.621586093402572
604713017112350592,133.1859680792709,11.64480425568899
604713463788946432,133.25088055400582,11.68123343558752
604713463788946560,133.2484562564359,11.678151350650824
604713532508424448,133.2241652879276,11.67118768754245
604719133145837824,133.5309442759266,11.572770071500562
604721293514179712,133.60542087289588,11.641545826237609
604727203388866688,133.68909620646005,11.675810848178713
604730781097113216,133.7180571203941,11.82076582199418
604731914970090880,133.42317705955028,11.63361775155867
604732224206160640,133.44768735768793,11.634091007418801
604732739602238976,133.398595098513,11.654764257742219
604734698107318656,133.45252715296954,11.692396098614982
604734796891053952,133.4576298150784,11.706732744961206
604735007344961792,133.45922238965457,11.718845755231884
604735037409227776,133.42708523646118,11.722874261949777
604736072496791168,133.30117686060072,11.674563056956952
604736136920843648,133.29396080729896,11.685042440574565
604736308719544960,133.32578254956425,11.715292213044107
604736381734433664,133.39461562411506,11.699582602663176
604736690972080512,133.33380348188214,11.720944562409871
604737854908112896,133.33404267646185,11.765894990255775
604738645181819008,133.45704868596337,11.791333073909763
604739057498645632,133.46464876598023,11.82085406320905
604739852068005888,133.43684308620132,11.835438334092169
604739852068006016,133.4316017195945,11.83956613458088
604740779780986240,133.64812907169568,11.778387461239893
604740809845289216,133.62461067664935,11.777329213036705
604740882860200704,133.65496297230152,11.787146943342142
604742081155661824,133.6194404091493,11.844492316560528
604742321675984512,133.58389819088805,11.860865967372414
604743562919743872,133.62377305419295,11.85690177254353
604744623776259712,133.5258904296094,11.816301560560962
604745280906663936,133.56277764276933,11.863830270267409
604745487065095680,133.51022087123098,11.8758548888225
604745968101434624,133.44628848615636,11.860747890702756
604746930174103680,133.61452239855166,11.90151961318083
604746960238488832,133.63319368516136,11.91193924631933
604747303835875456,133.59652843453418,11.944441413151837
604748025390381056,133.5690986024778,11.943874012608159
604748197189098496,133.53193848212808,11.949546022269036
604774349245372160,134.07035234471252,11.77171014085447
604775616260263552,134.32115660985517,11.761808103313863
604827125803512576,133.8883354828151,11.933143216448482
604828465833291008,134.10693088112782,11.911545578451262
604836501716945664,134.12639385759167,12.132796859160331
604837571163981440,133.8060427552967,11.931303901948702
604838292718389376,133.7456447920118,11.959854132015167
604843481039000704,133.67386592107084,12.08318924423077
604850795367637248,133.9086159039632,12.166015060615635
604853578507005312,133.9281463075367,12.248692725788116
604876736970692096,134.0471860308417,12.291498502457605
604877978216189568,133.9580912973603,12.323162745163302
604890038485174912,132.87532463528183,11.458748999953018
604890828759161984,132.8453720511251,11.462678394711382
604890927542618112,132.84828181334288,11.488843485297215
604891412874700544,132.90179087983702,11.5009712479922
604891550313644672,132.92644772978355,11.535298813955471
604891584673389312,132.8983586584868,11.529762993866079
604891825191554176,132.9085188681224,11.546978963911995
604891923975026816,132.97026647119128,11.499108851098631
604891992694503040,132.9692751804121,11.513021898337534
604892198852941568,132.96392595273892,11.51811949824962
604892306227881856,132.95647815631384,11.532638604814037
604892512386283648,133.03193380484035,11.553678480411834
604892684184970880,133.03714490559122,11.573456765437408
604892748609077760,133.00056915203612,11.561520156569191
604892752904464384,132.99738364794433,11.55299799494665
604892787264190976,133.02073406381328,11.568817854826388
604892787264194048,133.01765385767197,11.563539979988047
604892989126939648,133.01756872537266,11.600037805755482
604893165221336064,132.95795286086658,11.555134702144878
604893229645101440,132.9492411921636,11.573440968928908
604893405739514624,132.9096680958197,11.574321810691997
604893646257664256,132.97013686793179,11.5827537895397
604893676321680128,132.98015305512942,11.592638913347807
604894196013526272,132.78842767379695,11.510673899289094
604894264732996096,132.82418653744352,11.521903489749251
604894329156720896,132.80965054751005,11.52385364602003
604894333452472320,132.82308795738462,11.529959986362321
604894505251168384,132.78710237728438,11.538576788480054
604894535315152512,132.8051288385677,11.540265070948378
604894638394355584,132.80847076433375,11.558483726687111
604894707113832704,132.85802503339934,11.550009171192468
604894745769327232,132.83949335458755,11.552022363234785
604894775833324672,132.8519643059878,11.56176849995148
604894913272261632,132.8662181738173,11.582575959164721
604894913272281856,132.8730502410948,11.574634556842673
604894917568011520,132.867432009304,11.576485150408072
604895055006972800,132.8197044275423,11.581278581687641
604895089366706304,132.84976910451695,11.580653764401506
604895158086185856,132.8285289440775,11.588236796633808
604895325589136896,132.7637505120649,11.553332862959502
604895329886451200,132.7621693148779,11.557058177227578
604895364244625920,132.78867375685445,11.559159923113269
604895428668355200,132.78035476143467,11.56743926076671
604895467323840256,132.7815481592287,11.579443138538858
604895600467051776,132.73942445989314,11.582610114795205
604895673481330688,132.77040426502492,11.592105968534932
604895707842014080,132.74102200450398,11.587439513913939
604895810921215744,132.82179026065447,11.586897549945846
604895948360165888,132.83468147201515,11.602570195085613
604896051439390848,132.77967189428244,11.596839700389491
604896051439391104,132.77719082541157,11.599691095661335
604896115863131776,132.7638409724984,11.603729986356358
604896150222841088,132.78087087375013,11.614861913091001
604896253302594688,132.7889397468019,11.623649788067674
604896326317278464,132.89776285641383,11.575589092368073
604896395036758528,132.87466139670332,11.586422750222024
604896463756224640,132.91145359128978,11.602880723789001
604896498115955968,132.92939612707843,11.608003894698795
604896498115959296,132.92578107805087,11.602282789151133
604896528179994240,132.8998515665793,11.609893890460826
604896566835438464,132.90699758067746,11.617702261869198
604896566835439872,132.90418327480896,11.614335581171282
604896631259208192,132.87058872234226,11.60489735743737
604896631259520512,132.87779970342746,11.599417319395538
604896635554923008,132.8839407689015,11.603474200237882
604896635554924672,132.877224392414,11.602762679133821
604896807353611264,132.88530719417034,11.623653959067692
604896837417607808,132.89348112544673,11.632609571625212
604896876073077504,132.92746267714128,11.613696518011759
604897047871749376,132.97266682757402,11.642391248543529
604897077940873088,132.94593935149544,11.642974259483431
604897146655294976,132.91241605794872,11.638489533508054
604897219670462976,132.90060200379995,11.648966605297346
604897288389928832,132.93714865266165,11.649703245137971
604897288389930880,132.93240236008427,11.646304898280325
604897421533506560,132.84224890357362,11.619606298288458
604897631987335296,132.8602897050583,11.6435687214845
604897631987337600,132.8550102591567,11.637819660800849
604897696411104256,132.82446301277082,11.62722390769692
604897696411107840,132.823494922091,11.63612047254699
604897799490329216,132.82818895080504,11.654099213203898
604897803786033408,132.82175528725193,11.65661693494425
604897833850019328,132.84940719217153,11.647808552686099
604897838145767168,132.84657329742475,11.65412257197051
604897902569851264,132.83018759556472,11.658151808973503
604897906866824448,132.83658070499246,11.661139389314569
604897936929290880,132.8450074365611,11.675038215657874
604897936929292160,132.84224677537094,11.677403321597707
604898009944442624,132.8980333794092,11.66304359463066
604898009944444032,132.8982920955117,11.658938927547727
604898113023651328,132.9163828102332,11.674283777229668
604898113023653888,132.91057381069493,11.666135898461603
604898211807205504,132.91000615929593,11.691702155886889
604898246166933504,132.86636497199126,11.667473218641899
604898456621037824,132.88568386026867,11.701443190214748
604898490980772352,132.89615520371964,11.712988045005972
604898490980773888,132.89529480794988,11.704942937468882
604898490980774784,132.88856418347368,11.706026772282783
604898731498904704,133.08036662048218,11.609541712509062
604898761562989184,133.09261975391976,11.61301518339886
604898864643937920,133.04015939044038,11.607735316050556
604898903297606272,133.0380344128481,11.616223846827712
604898972017070592,133.07889581697117,11.632256597543584
604899006376815488,133.05205648704612,11.627348221283492
604899178175495168,133.11042422672472,11.627585499681503
604899315614438784,133.13849202651664,11.655863246377475
604899414398028928,133.07243437882468,11.641352738950808
604899418693667584,133.0782290134706,11.648966755785679
604899453053404160,133.0872200776265,11.651771441512647
604899654921447168,133.03578663058425,11.617446738626553
604899831010539904,133.02616909433013,11.644733801183666
604899899730026496,133.00291096641055,11.638971388206588
604900071528704128,133.03535343146294,11.658647895139268
604900239031753728,133.0557704603142,11.653832498216907
604900277687127552,133.06474731628896,11.665751606894847
604900449485821568,133.0474328783454,11.675567108053828
604900449485824256,133.0409739123568,11.666670662535612
604900651348634240,133.0599524732258,11.701474393553186
604900690003981312,133.06933120630285,11.70832030283156
604900724363708672,133.16111579766914,11.652173602388977
604900724363838208,133.15682886854972,11.659671812927643
604900754427832448,133.1592815964065,11.659854307011932
604900793084792192,133.14132066983672,11.658426113328174
604900823147614592,133.1602768660596,11.668975721369494
604901102320830080,133.14130680489114,11.692464034457121
604901171040299904,133.1668778737824,11.70713915189977
604901239759778176,133.16067879053261,11.707593519021644
604901407262883456,133.22208635391948,11.710159642191318
604901548997418112,133.1797464172524,11.71372067900067
604901686436367232,133.19513988522004,11.727723722054188
604901823875341056,133.10983628434533,11.691020965269104
604901957018617728,133.12610322120312,11.714006761625196
604901961314288000,133.13693285035143,11.710824014045375
604902098753249280,133.09553418993397,11.707008678463941
604902128817395072,133.10403700673967,11.72460677535835
604902133112985728,133.0951808208026,11.719853245049547
604902167472726784,133.0778133194612,11.723495850329515
604902304911675904,133.0939802533943,11.734594936143539
604902334975837312,133.11156997714775,11.749518098984533
604902373632751104,133.15724213863686,11.725415912039214
604902407990875520,133.17174852875033,11.740963431369007
604902442350618368,133.1487041334883,11.740086905555332
604902648509053184,133.12699694035874,11.744227278976936
604902682868787584,133.13778881672522,11.756680638614961
604902923387005440,132.97975626510382,11.661155313506896
604902923387005696,132.98343857150124,11.65381174062153
604902923387008000,132.97448114015353,11.651336868034583
604902987810825728,132.96354139095854,11.659925501375735
604903026466307840,132.97925790423926,11.680642828614753
604903056530306688,132.99478728434053,11.672177426257642
604903159609527168,133.0037809479862,11.685588784822075
604903198264917504,132.95735945567358,11.666229152817056
604903331408222208,132.9889956157857,11.691566321094383
604903370063591424,132.99583971486024,11.696988460020792
604903370063592192,132.98800058551052,11.704267354593142
604903438783071616,132.97612094423982,11.711363488147589
604903468852379904,133.01477662817524,11.689962317917043
604903576222013952,133.024145343748,11.70685105938673
604903576222014080,133.01861750248165,11.715483862094185
604903576222015488,133.0142432277013,11.710557916446541
604903576222015616,133.01366413665332,11.711260413374298
604903713659968768,133.04671160495235,11.728835595616708
604903713660959488,133.04471397852356,11.734950880736651
604903782380443904,133.0120983171488,11.727079780438157
604903812444576512,132.991509781731,11.727379911166295
604903816740187264,132.99454902495648,11.718801038128175
604903984243279232,133.0165467463287,11.750552143025443
604904022898639232,132.93600366168363,11.697505091868937
604904057258372736,132.94620384817577,11.708268332778822
604904156041874560,132.95189365423684,11.706350079233795
604904194697320192,132.95752076993415,11.719100115947327
604904229057064320,132.94428805665652,11.712423077157759
604904263416796416,132.9540253392064,11.727738379240769
604904263416797440,132.95229235246322,11.725346513913287
604904293480903808,132.91518550153515,11.707837377819983
604904297776551680,132.91136132228402,11.710377882388086
604904332136281856,132.9247191996306,11.726992089258353
604904396560128256,132.91366168197786,11.72652641510808
604904469575229696,132.9414876335358,11.735921979596027
604904503934969856,132.93140647428353,11.740680776325666
604904533998990592,132.9322467692491,11.754114740587678
604904538294704768,132.9364128137695,11.750350145304576
604904572654433024,132.98187095648143,11.727549321103576
604904572654435456,132.97489117078567,11.724246443279823
604904641373911296,132.9703186145397,11.735482420403102
604904641373912960,132.96264339018683,11.74128423823179
604904778812856064,132.9910699532655,11.762754944319363
604904813174193536,132.99916374730458,11.762114938255731
604904847532342272,132.95878233483742,11.750082774087561
604904847532342528,132.95919551465744,11.749179294577926
604904881892076032,132.96823803581904,11.764310233565205
604904950611554432,132.95912721713935,11.768575771671733
604905015035445504,132.9818854193303,11.778627395826422
604905019331023104,132.98638410615345,11.781826726775359
604905053690765184,132.97404395534113,11.776272970904746
604905053690766208,132.97035923901612,11.776606866665617
604905122410226688,133.06806608667782,11.737013603893665
604905156769963136,133.0773429470005,11.740646176154268
604905397288137600,133.0416531306029,11.753137739083789
604905431647872384,133.05391166263237,11.758029111378265
604905500367349888,133.0472343503758,11.760536076597916
604905530433237248,133.06661111381638,11.776241494579635
604905534727082880,133.0658669868118,11.775536036723082
604905534727086336,133.05590423274012,11.767011728804635
604905599150996736,133.05998791219702,11.775827341150126
604905633510610048,133.06868404462446,11.793938862910649
604905672166028800,133.11596338645785,11.766289238403385
604905912684188928,133.13455556073177,11.8016532415491
604905912684189952,133.12538806763698,11.807187983419606
604905947043939072,133.09094399354214,11.77963182686451
604906118842621568,133.1174517023467,11.809998256376355
604906148906681088,133.09254748238055,11.817490410285446
604906256281593472,133.04001385389932,11.779497951989923
604906290641337472,133.0179912322535,11.774929472768404
604906290641338752,133.01123726963434,11.776992359684169
