Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"NGC_2168",4511,3425536383373496960,1,0.63764213,92.69866301,24.30016459,92.69866301253,24.30016459072
"NGC_2168",4511,3425536619597362816,1,0.72121499,92.69650126,24.31214831,92.69650125921,24.31214831004
"NGC_2168",4511,3425536898769546496,0,0.37296519,92.7597507,24.34531978,92.75975070362,24.34531977525
"NGC_2168",4511,3425536967489025408,1,0.68551262,92.74320335,24.35262402,92.74320335291,24.35262401711
"NGC_2168",4511,3425537031914276992,1,0.51613467,92.71734656,24.33337341,92.71734656309,24.333373409
"NGC_2168",4511,3425537414166034816,1,0.74560439,92.57881095,24.24744923,92.57881094613,24.24744922853
"NGC_2168",4511,3425537581666932608,1,0.66922667,92.53931557,24.24849284,92.5393155732,24.24849284191
"NGC_2168",4511,3425538135720179584,1,0.58905396,92.58427713,24.30334336,92.58427712762,24.30334336224
"NGC_2168",4511,3425538376238375296,1,0.82822939,92.51174768,24.26398178,92.51174768029,24.26398178285
"NGC_2168",4511,3425538479317586432,1,0.76146468,92.50733618,24.28131375,92.50733618313,24.28131375081
"NGC_2168",4511,3425538719835758080,1,0.90145401,92.48180891,24.29594361,92.4818089126,24.29594361471
"NGC_2168",4511,3425539299656872448,1,0.61005198,92.52518798,24.3486005,92.52518798248,24.34860050074
"NGC_2168",4511,3425539711973732992,1,0.64126288,92.65116256,24.34874871,92.65116256034,24.3487487126
"NGC_2168",4511,3425540781420008960,1,0.78436437,92.6101005,24.37675885,92.61010050274,24.37675884512
"NGC_2168",4511,3425540918858972416,1,0.88154011,92.56894186,24.37675044,92.56894185803,24.3767504361
"NGC_2168",4511,3425540918858974976,1,0.65190105,92.55989639,24.37936334,92.55989639105,24.37936334184
"NGC_2168",4511,3425541155082750976,1,0.73717528,92.64999569,24.39273577,92.64999569185,24.39273576542
"NGC_2168",4511,3425541464320395264,0,0.47914986,92.59858652,24.42059281,92.59858651845,24.4205928112
"NGC_2168",4511,3425542430687393024,1,0.52716263,92.86235391,24.38042239,92.86235390568,24.38042238795
"NGC_2168",4511,3425543324040601984,1,0.60479846,92.81167869,24.38059764,92.81167868884,24.38059764172
"NGC_2168",4511,3425543324040597632,0,0.43767883,92.81515083,24.39408275,92.81515083295,24.39408275401
"NGC_2168",4511,3425544011235334912,1,0.59500003,92.92102632,24.40697509,92.92102631667,24.40697509497
"NGC_2168",4511,3425545901020926080,0,0.47205771,92.88017206,24.51808335,92.88017206374,24.51808335062
"NGC_2168",4511,3425546480842196864,1,0.56373937,92.72004852,24.42593256,92.72004851835,24.42593255992
"NGC_2168",4511,3425549989829799552,1,0.53675321,92.80469345,24.558286,92.804693451,24.55828600489
"NGC_2168",4511,3425909427052602368,0,0.4075779,93.16106366,24.53014616,93.16106366403,24.53014616192
"NGC_2168",4511,3425921311228012416,0,0.40224263,92.93767578,24.5368653,92.93767578062,24.5368653022
"NGC_2168",4511,3425924300525260032,1,0.52372198,92.89347104,24.55531501,92.89347103918,24.55531500666
"NGC_2168",4511,3425929282686437888,0,0.35714994,93.21729195,24.69223567,93.21729194709,24.69223567435
"NGC_2168",4511,3426117642771153408,0,0.35811184,91.46616279,23.52744581,91.46616279274,23.52744581339
"NGC_2168",4511,3426125373711063296,0,0.42121496,91.70795003,23.65325359,91.70795003348,23.653253591
"NGC_2168",4511,3426149945224438272,0,0.4268624,91.73212352,23.73163319,91.73212351679,23.73163319183
"NGC_2168",4511,3426149940923995008,0,0.3533037,91.73896849,23.74142469,91.73896849481,23.741424693
"NGC_2168",4511,3426151658911060352,0,0.49746021,91.87105798,23.80443767,91.87105798406,23.80443767345
"NGC_2168",4511,3426152724062989056,1,0.5127974,91.82265782,23.83595814,91.82265781619,23.83595813916
"NGC_2168",4511,3426153346837666816,0,0.44199099,91.63569154,23.75730622,91.63569154225,23.75730622176
"NGC_2168",4511,3426153759154502784,0,0.48672529,91.7199803,23.81045036,91.71998029869,23.81045036193
"NGC_2168",4511,3426154205831118208,0,0.41595441,91.62768434,23.80419935,91.62768433822,23.80419935497
"NGC_2168",4511,3426158500798362624,1,0.52121647,91.88380021,23.85986664,91.88380021054,23.85986664155
"NGC_2168",4511,3426159767812523904,1,0.62674919,92.05009264,23.92701207,92.05009264201,23.92701206543
"NGC_2168",4511,3426159875187854336,1,0.57112396,92.00221442,23.91974095,92.0022144208,23.91974094918
"NGC_2168",4511,3426160321864368640,1,0.64934928,92.09500798,23.96512282,92.09500797517,23.96512281633
