Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"Melotte_25",4424,145664777917536512,1,0.8563252,66.03147802,22.11867271,66.03147802349,22.11867270789
"Melotte_25",4424,145668974102570624,1,0.69966951,65.98973921,22.18137709,65.98973921339,22.18137709234
"Melotte_25",4424,145674574739951872,1,0.75589143,66.34285324,22.29367359,66.34285323849,22.29367359329
"Melotte_25",4424,145727729255780736,1,0.76706036,66.57745017,22.81337543,66.57745017375,22.81337543021
"Melotte_25",4424,145784835140102016,1,0.6697231,66.32628208,23.0606244,66.32628208468,23.06062440337
"Melotte_25",4424,145858674218113280,0,0.46759077,67.6879353,22.629903,67.68793529777,22.62990299979
"Melotte_25",4424,145916050683920128,0,0.4816767,67.41287399,22.88256246,67.41287398556,22.88256246495
"Melotte_25",4424,145919658456448128,1,0.56640874,67.65959163,22.9078148,67.65959162711,22.90781480152
"Melotte_25",4424,146057617101593856,0,0.30820083,68.27141408,23.55481969,68.2714140781,23.55481968968
"Melotte_25",4424,146160558879786624,1,0.63828102,66.3339521,23.10848136,66.3339521036,23.10848135731
"Melotte_25",4424,146592838746224384,1,0.59740927,70.71776953,23.3393871,70.71776953178,23.33938710378
"Melotte_25",4424,146677879098433152,1,0.57347803,69.71422713,23.14973232,69.71422712831,23.14973232448
"Melotte_25",4424,146687018788948224,1,0.5657492,69.98842304,23.13763655,69.98842303883,23.13763655339
"Melotte_25",4424,146698078328904064,0,0.43428868,70.02471341,23.30437506,70.02471340595,23.30437505989
"Melotte_25",4424,146740207663868032,0,0.47129893,69.12192707,23.34062117,69.12192707015,23.34062116551
"Melotte_25",4424,146821331005982336,0,0.24044487,70.20474448,23.8094067,70.20474448193,23.80940670138
"Melotte_25",4424,146989143968434688,1,0.61305788,71.7910892,24.01981167,71.79108920329,24.01981167333
"Melotte_25",4424,147022541634235392,1,0.61747887,71.13218528,23.94086897,71.13218528455,23.94086897335
"Melotte_25",4424,147182172683187712,1,0.5840972,72.30452288,24.80260492,72.30452287631,24.80260492323
"Melotte_25",4424,147232651433766528,1,0.59796498,70.85359729,24.29644102,70.85359728998,24.29644101782
"Melotte_25",4424,147469115153030528,0,0.4578136,71.98251558,25.5795187,71.98251558116,25.5795187014
"Melotte_25",4424,147586247500686336,1,0.54915975,68.34964552,23.99056756,68.34964551577,23.99056755928
"Melotte_25",4424,147877549363243520,1,0.51121924,67.73289168,24.8379052,67.73289168285,24.83790520061
"Melotte_25",4424,147933315219119488,0,0.26697788,68.76413339,24.85383558,68.7641333891,24.85383557557
"Melotte_25",4424,148183866430358016,0,0.48856483,70.03893678,25.592119,70.03893677889,25.59211899717
"Melotte_25",4424,148184656704340352,0,0.45513536,70.02873475,25.61240003,70.02873475341,25.61240003354
"Melotte_25",4424,148709810947139968,0,0.25460455,64.27920128,22.6731228,64.27920127631,22.67312280103
"Melotte_25",4424,148867315986268672,1,0.57364512,65.48339585,23.41804933,65.48339584626,23.4180493311
"Melotte_25",4424,148946068508277888,1,0.52494128,64.54541929,23.28448451,64.54541928619,23.28448451127
"Melotte_25",4424,149005270337201792,1,0.58863858,63.63522486,23.57472992,63.63522486408,23.57472991647
"Melotte_25",4424,149313099234711680,1,0.56591448,65.87712191,24.40521877,65.87712191462,24.40521876986
"Melotte_25",4424,149327461604162688,1,0.6697231,66.76358969,24.10416451,66.76358969231,24.10416450594
